transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,ts,seconds_since_prev,fast_txn_flag,txn_count_last_5min,velocity_flag,user_avg_amount,amount_vs_user_avg,high_amount_flag,extreme_amount_flag,rolling_avg_3,spike_flag,amount_to_balance_ratio,is_new_device_for_user,user_device_count,device_user_count,is_new_city_for_user,device_location_combo,ip_clean,ip_anomaly,ip_multi_user,ip_multi_user_flag,hour,is_night,fraud_score,strong_combo_flag,fraud_label,iso_score,lgbm_prob,rf_prob,ensemble_fraud_prob,final_fraud,fraud_type
TXN-E91140A0B337,USR0005,7171.68,1708880977,HYDERABAD,Hyderabad,Food & Dining,DEV-9571BDB8,ATM,Card,57087.91,success,192.92.217.111,,2024-02-25 17:09:37.000000,72896.0,0,0,0,6376.3510680451,1.1245546816349867,0,0,6774.01553402255,0,0.12562299753139444,0,2,1.0,0,0,192.92.217.111,0,1.0,0,17,0,0,0,0,0,4.1474027780715804e-07,0.0,2.488441666842948e-07,0,Not Fraud
TXN-E2B0630F224D,USR0005,8905.285849133244,1708950199,HYDERABAD,HYD,Healthcare,DEV-9571BDB8,mobile,Wallet,48182.62,success,192.92.217.110,,2024-02-26 12:23:19.000000,69222.0,0,0,0,6774.01553402255,1.3144303218808833,0,0,7484.438972392782,0,0.18481977587265638,0,2,1.0,0,0,192.92.217.110,0,1.0,0,12,0,0,0,0,0,4.324977273568147e-07,0.0,2.5949863641408883e-07,0,Not Fraud
TXN-3CD40EE3AC8D,USR0005,8456.041468816313,"February 27, 2024 05:16 AM",Hyderabad,hyderabad,,,mobile,UPI,48182.62,pending,not_an_ip,,2024-02-27 05:16:00.000000,60761.0,0,0,0,7484.438972392782,1.1296654077340331,0,0,8177.6691059831865,0,0.17549618457094573,1,2,,1,1,,1,1.0,0,5,1,10,1,1,0,0.999998905637587,0.99,0.9959993433825521,1,Device + Location Fraud
TXN-3A17FD99DA47,USR0005,7437.0,29/02/2024 17:23:30,Hyderabad,HYDERABAD,Fuel,DEV-9571BDB8,mobile,Wallet,40744.65,success,192.92.217.224,,2024-02-29 17:23:30.000000,216450.0,0,0,0,7727.339596498665,0.9623024334191194,0,0,8266.109105983187,0,0.18252255148709126,0,2,1.0,0,0,192.92.217.224,0,1.0,0,17,0,0,0,0,0,4.1952680301700296e-07,0.0,2.517160818102018e-07,0,Not Fraud
TXN-23871A52A33A,USR0005,1782.3408,03/03/2024 18:18:54,HYDERABAD,hyderabad,Travel,DEV-9571BDB8,mobile,Wallet,38962.31,success,192.92.217.148,,2024-03-03 18:18:54.000000,262524.0,0,0,0,7669.271677198932,0.2323699700622448,0,0,5891.794089605438,0,0.045744080777531476,0,2,1.0,0,0,192.92.217.148,0,1.0,0,18,0,0,0,0,0,4.067384511059389e-07,0.0,2.440430706635633e-07,0,Not Fraud
TXN-8A217684444D,USR0005,7850.958190215781,05-Mar-2024,HYDERABAD,HYDERABAD,Healthcare,DEV-9571BDB8,mobile,,23526.39,success,192.92.217.8,,2024-03-05 00:00:00.000000,106866.0,0,0,0,6688.116530999109,1.1736913468067711,0,0,5690.09966340526,0,0.33369439577512766,0,2,1.0,0,0,192.92.217.8,0,1.0,0,0,1,0,0,0,0,6.703003906380645e-07,0.0,4.021802343828387e-07,0,Not Fraud
TXN-B7095E9DF804,USR0005,7584.957037271415,2024-03-05T08:48:30.316520,HYDERABAD,Hyderabad,Utilities,DEV-9571BDB8,mobile,Wallet,31377.35,success,192.92.217.30,,2024-03-05 08:48:30.316520,31710.31652,0,0,0,6854.236768030062,1.10644712851414,0,0,5739.418675829064,0,0.24172580895016518,0,2,1.0,0,0,192.92.217.30,0,1.0,0,8,0,0,0,0,0,4.0043899767634053e-07,0.0,2.402633986058043e-07,0,Not Fraud
TXN-A112F692E902,USR0005,4.25,06-03-2024 07:54,HYD,HYD,Utilities,CNP-6CD5E8F5,mobile,Card,0.0,success,192.92.217.124,,2024-03-06 07:54:00.000000,83129.68348,0,0,0,6945.576801685232,0.000611812137306098,0,0,5146.721742495732,0,4.25,1,2,1.0,1,1,192.92.217.124,0,1.0,0,7,0,10,1,1,0,0.999998905637587,1.0,0.9999993433825521,1,Device + Location Fraud
TXN-9704C7FCA7DE,USR0005,15219.805688464945,2024-03-09T13:39:47.790392,HYD,HYDERABAD,Grocery,DEV-9571BDB8,ATM,UPI,8306.59,success,192.92.217.37,,2024-03-09 13:39:47.790392,279947.790392,0,0,0,6174.31826816465,2.464618830567316,0,0,7603.00424191212,1,1.8320362088722415,0,2,1.0,0,0,192.92.217.37,0,1.0,0,13,0,1,0,0,0,9.529154738134984e-06,0.015,0.006005717492842881,0,Not Fraud
TXN-8030C8CF2E78,USR0005,7076.386144209511,2024-03-09T17:07:41.021488,Hyderabad,Hyderabad,Entertainment,DEV-9571BDB8,mobile,Wallet,1230.2,success,192.92.217.95,,2024-03-09 17:07:41.021488,12473.231096,0,0,0,7078.86701019468,0.9995083430267607,0,0,7433.480610891485,0,5.7475520989356,0,2,1.0,0,0,192.92.217.95,0,1.0,0,17,0,1,0,0,0,4.195196800542247e-07,0.0,2.517118080325348e-07,0,Not Fraud
TXN-B29959064F8F,USR0006,5501.19,04/06/2024 02:27:12,PNQ,PNQ,Clothing,DEV-194045B1,ATM,UPI,156888.82,success,192.32.250.173,,2024-06-04 02:27:12.000000,999999.0,0,0,0,3157.0889808457882,1.7419363524477673,0,0,5501.19,0,0.03506403411005252,1,3,1.0,1,1,192.32.250.173,0,1.0,0,2,1,9,1,1,0,0.9999992516981453,0.995,0.9979995510188872,1,Device + Location Fraud
TXN-1603ACBDA18D,USR0006,6385.577709790982,05-Jun-2024,Pune,PNQ,Utilities,DEV-CC622E73,ATM,UPI,143350.11,success,192.32.250.57,,2024-06-05 00:00:00.000000,77568.0,0,0,0,5501.19,1.1605520183401488,0,0,5943.383854895491,0,0.044545017543226435,1,3,1.0,1,1,192.32.250.57,0,1.0,0,0,1,9,1,1,0,0.999999167958866,1.0,0.9999995007753196,1,Device + Location Fraud
TXN-A3B7B9DD5A38,USR0006,7153.138742794557,1717608587,Pune,Pune,Fuel,DEV-E817959F,ATM,Wallet,149735.69,success,192.32.250.132,,2024-06-05 17:29:47.000000,62987.0,0,0,0,5943.383854895491,1.2033440163699385,0,0,6346.63548419518,0,0.047771449621295606,1,3,1.0,0,0,192.32.250.132,0,1.0,0,17,0,2,0,0,0,4.7695929756081405e-06,0.005,0.0020028617557853647,0,Not Fraud
TXN-A16616DB920D,USR0006,7663.63,05/06/2024 23:45:21,pune,Pune,Fuel,DEV-194045B1,web,Wallet,0.0,success,192.32.250.31,,2024-06-05 23:45:21.000000,22534.0,0,0,0,6346.63548419518,1.207320429643681,0,0,7067.448817528514,0,7663.63,0,3,1.0,1,0,192.32.250.31,0,1.0,0,23,0,3,0,0,0,1.0724281950277897e-06,0.0,6.434569170166738e-07,0,Not Fraud
TXN-8D998BEC4172,USR0006,2156.352946072396,06/06/2024 06:42:41,Pune,Pune,Electronics,DEV-CC622E73,ATM,Wallet,133530.13,success,192.32.250.172,,2024-06-06 06:42:41.000000,25040.0,0,0,0,6675.884113146385,0.32295797104320956,0,0,5657.707229622319,0,0.016148690916285933,0,3,1.0,0,0,192.32.250.172,0,1.0,0,6,0,0,0,0,0,7.645357544362049e-07,0.0,4.587214526617229e-07,0,Not Fraud
TXN-ED6561FDA763,USR0006,2964.020937424103,2024-06-07T00:55:33.654741,Pune,Pune,Fuel,DEV-E817959F,ATM,NetBanking,130566.11,success,192.32.250.148,,2024-06-07 00:55:33.654741,65572.654741,0,0,0,5771.977879731587,0.5134301567013652,0,0,4261.334627832167,0,0.022701129996858343,0,3,1.0,0,0,192.32.250.148,0,1.0,0,0,1,0,0,0,0,7.07488691028528e-07,0.0,4.244932146171168e-07,0,Not Fraud
TXN-E5CA21010408,USR0006,3797.07,2024-06-08T21:25:38.452138,PNQ,ahmedabad,Entertainment,DEV-194045B1,ATM,Card,0.0,success,192.32.250.206,,2024-06-08 21:25:38.452138,160204.797397,0,0,0,5303.985056013673,0.7157550794032272,0,0,2972.4812944988334,0,3797.07,0,3,1.0,0,0,192.32.250.206,0,1.0,0,21,0,1,0,0,0,4.998833106303696e-07,0.0,2.9992998637822177e-07,0,Not Fraud
TXN-A5C9C6628F7B,USR0006,1864.1412269996922,2024-06-09T00:44:55.051711,pune,pune,Healthcare,DEV-194045B1,ATM,Wallet,0.0,success,192.32.250.21,,2024-06-09 00:44:55.051711,11956.599573,0,0,0,5088.711476583148,0.36625675847762146,0,0,2875.0773881412647,0,1864.1412269996922,0,3,1.0,0,0,192.32.250.21,0,1.0,0,0,1,1,0,0,0,8.69791632413161e-07,0.0,5.218749794478966e-07,0,Not Fraud
TXN-B09E0A9051D1,USR0006,5043.695031002688,2024-06-11T02:03:22.068495,Pune,Pune,Entertainment,DEV-194045B1,ATM,Wallet,119861.21,success,192.32.250.136,,2024-06-11 02:03:22.068495,177507.016784,0,0,0,4685.640195385216,1.0761856726208792,0,0,3568.302086000793,0,0.04207910926223275,0,3,1.0,0,0,192.32.250.136,0,1.0,0,2,1,0,0,0,0,5.421720399549229e-07,0.0,3.2530322397295374e-07,0,Not Fraud
TXN-82F67213154C,USR0006,3103.6584324043138,2024-06-11T17:37:30.990353,pune,Pune,Utilities,DEV-CC622E73,mobile,Wallet,119861.21,failed,192.32.250.66,,2024-06-11 17:37:30.990353,56048.921858,0,0,0,4725.42406600938,0.6566610166710661,0,0,3337.164896802231,0,0.025893552541742002,0,3,1.0,0,0,192.32.250.66,0,1.0,0,17,0,0,0,0,0,3.1406275327417083e-07,0.0,1.8843765196450248e-07,0,Not Fraud
TXN-968373315FD7,USR0006,7952.553328390311,11/06/2024 23:35:51,PNQ,Pune,Utilities,DEV-194045B1,ATM,Wallet,111908.65,success,,,2024-06-11 23:35:51.000000,21500.009647,0,0,0,4563.247502648874,1.7423580390360132,0,0,5366.63559726577,0,0.07106226610833213,0,3,1.0,0,0,,1,1.0,0,23,0,1,0,0,0,7.62578323086523e-07,0.0,4.575469938519138e-07,0,Not Fraud
TXN-02EFD5FC97F4,USR0006,3371.047127854763,2024-06-12T21:02:53.712773,pune,Pune,Travel,DEV-CC622E73,ATM,NetBanking,111908.65,failed,192.32.250.222,,2024-06-12 21:02:53.712773,77222.712773,0,0,0,4871.366214079913,0.6918706393852917,0,0,4809.086296216462,0,0.03012293513432276,0,3,1.0,0,0,192.32.250.222,0,1.0,0,21,0,0,0,0,0,3.8830493417547003e-07,0.0,2.32982960505282e-07,0,Not Fraud
TXN-C86AE1CBFF28,USR0006,4276.6549297365455,13/06/2024 17:54:23,pune,pune,Electronics,DEV-CC622E73,ATM,Wallet,107632.0,success,192.32.250.15,,2024-06-13 17:54:23.000000,75089.287227,0,0,0,4746.339623561151,0.9008529553081505,0,0,5200.085128660539,0,0.03973367768004744,0,3,1.0,0,0,192.32.250.15,0,1.0,0,17,0,0,0,0,0,3.8830493417547003e-07,0.0,2.32982960505282e-07,0,Not Fraud
TXN-8C5492910923,USR0006,2492.11,15-Jun-2024,PNQ,lucknow,Food & Dining,DEV-CC622E73,ATM,UPI,98633.38,success,192.32.250.116,,2024-06-15 00:00:00.000000,108337.0,0,0,0,4710.2100317284885,0.5289745061706947,0,0,3379.937352530436,0,0.02526613945360634,0,3,1.0,0,0,192.32.250.116,0,1.0,0,0,1,0,0,0,0,5.464729361523541e-07,0.0,3.2788376169141243e-07,0,Not Fraud
TXN-5549258FEFEB,USR0006,1752.5684279826069,"June 16, 2024 05:42 AM",Pune,Pune,Electronics,DEV-194045B1,web,Wallet,96880.82,success,192.32.250.231,,2024-06-16 05:42:00.000000,106920.0,0,0,0,4551.7743151764535,0.38494515797554574,0,0,2840.4444525730505,0,0.018089755415232774,0,3,1.0,0,0,192.32.250.231,0,1.0,0,5,1,0,0,0,0,6.183622124500581e-07,0.0,3.710173274700348e-07,0,Not Fraud
TXN-A3CD76BCB7E8,USR0006,5271.61,1718607566,pune,Pune,Entertainment,,web,Wallet,96880.82,failed,,,2024-06-17 06:59:26.000000,91046.0,0,0,0,4365.160589363531,1.2073788611537213,0,0,3172.0961426608683,0,0.05441278869451461,1,3,,0,0,,1,1.0,0,6,0,3,0,0,0,1.684221509586641e-05,0.0,1.0105329057519846e-05,0,Not Fraud
TXN-5F58188A430C,USR0006,5419.375453137099,"June 21, 2024 01:00 AM",pune,pune,Electronics,DEV-E817959F,ATM,Wallet,91461.44,success,192.32.250.162,,2024-06-21 01:00:00.000000,324034.0,0,0,0,4421.81367752831,1.2253230292454276,0,0,4147.851293706568,0,0.05925246968194921,0,3,1.0,0,0,192.32.250.162,0,1.0,0,1,1,0,0,0,0,7.352016225057464e-07,0.0,4.411209735034478e-07,0,Not Fraud
TXN-3312ACA4C643,USR0006,5933.960665158874,"June 25, 2024 08:53 AM",pune,PNQ,Electronics,DEV-CC622E73,ATM,Wallet,85017.17,failed,192.32.250.153,,2024-06-25 08:53:00.000000,373980.0,0,0,0,4480.493781975885,1.3241032909662094,0,0,5541.648706098657,0,0.06979638193998852,0,3,1.0,0,0,192.32.250.153,0,1.0,0,8,0,0,0,0,0,4.1930730081979116e-07,0.0,2.5158438049187467e-07,0,Not Fraud
TXN-235FF17E584C,USR0007,593.051,2024-03-11T06:54:12.479519,Kolkata,BENGALURU,Electronics,DEV-CCD9FDCF,ATM,Card,61576.71,success,192.50.181.58,,2024-03-11 06:54:12.479519,999999.0,0,0,0,3157.0889808457882,0.18778793238472058,0,0,593.051,0,0.009630936259240561,1,4,1.0,1,1,192.50.181.58,0,1.0,0,6,0,9,1,1,0,0.9999992675286076,1.0,0.9999995605171645,1,Device + Location Fraud
TXN-7261CF8D9B04,USR0007,890.322949287967,2024-03-11T19:31:40.822172,CCU,kolkata,Utilities,DEV-BE160051,ATM,UPI,61576.71,failed,,,2024-03-11 19:31:40.822172,45448.342653,0,0,0,593.051,1.4987315050188739,0,0,741.6869746439836,0,0.014458526458485823,1,4,1.0,1,1,,1,1.0,0,19,0,10,1,1,0,0.9999991620689894,0.995,0.9979994972413937,1,Device + Location Fraud
TXN-44F9298B2E6D,USR0007,0.0,12/03/2024 00:35:05,kolkata,CCU,Fuel,DEV-CCD9FDCF,ATM,Card,60666.57,success,192.50.181.185,,2024-03-12 00:35:05.000000,18204.177828,0,0,0,741.6869746439836,0.0,0,0,494.45798309598905,0,0.0,0,4,1.0,1,0,192.50.181.185,0,1.0,0,0,1,2,0,0,0,3.969320972908502e-06,0.0,2.381592583745101e-06,0,Not Fraud
TXN-19D4039E1E78,USR0007,1422.6165171731436,"March 17, 2024 06:11 PM",CCU,CCU,Fuel,DEV-CCD9FDCF,ATM,Wallet,58662.09,success,192.50.181.119,,2024-03-17 18:11:00.000000,495355.0,0,0,0,494.45798309598905,2.871316167485243,0,0,770.9798221537036,0,0.024250623640403937,0,4,1.0,0,0,192.50.181.119,0,1.0,0,18,0,0,0,0,0,2.7549569547475037e-07,0.0,1.6529741728485022e-07,0,Not Fraud
TXN-51FFFEAB7E35,USR0007,969.0,"March 18, 2024 07:21 PM",Kolkata,CCU,Clothing,DEV-CCD9FDCF,ATM,NetBanking,57693.05,success,192.50.181.65,,2024-03-18 19:21:00.000000,90600.0,0,0,0,726.4976166152777,1.3319631265712255,0,0,797.2055057243812,0,0.01679549277611816,0,4,1.0,0,0,192.50.181.65,0,1.0,0,19,0,0,0,0,0,3.237674555408488e-07,0.0,1.9426047332450927e-07,0,Not Fraud
TXN-5682F3F1A3D5,USR0007,497.04,2024-03-21T21:58:08.992361,Kolkata,Calcutta,Healthcare,DEV-CCD9FDCF,ATM,NetBanking,57196.01,success,192.50.181.22,,2024-03-21 21:58:08.992361,268628.992361,0,0,0,774.9980932922222,0.6405170377304352,0,0,962.8855057243813,0,0.00868996473766723,0,4,1.0,0,0,192.50.181.22,0,1.0,0,21,0,0,0,0,0,3.2897207477444807e-07,0.0,1.9738324486466883e-07,0,Not Fraud
TXN-7AFD54D35E0A,USR0007,1071.12,1711135608,CCU,kolkata,Grocery,DEV-7B69B677,ATM,Wallet,56124.89,success,192.50.181.227,,2024-03-22 19:26:48.000000,77319.007639,0,0,0,728.6717444101852,1.4679477562418388,0,0,845.7199999999999,0,0.019084240802239392,1,4,1.0,0,0,192.50.181.227,0,1.0,0,19,0,2,0,0,0,4.854973431479328e-06,0.01,0.004002912984058887,0,Not Fraud
TXN-1367A98F1E6E,USR0007,1128.5640323540736,23/03/2024 14:44:29,kolkata,Calcutta,Electronics,DEV-7B69B677,ATM,NetBanking,54996.33,success,192.50.181.58,,2024-03-23 14:44:29.000000,69461.0,0,0,0,777.5929237801587,1.4494917663453255,0,0,898.9080107846912,0,0.020520342212141454,0,4,1.0,0,0,192.50.181.58,0,1.0,0,14,0,0,0,0,0,3.237534913624893e-07,0.0,1.9425209481749358e-07,0,Not Fraud
TXN-A1AF027922AC,USR0007,1129.01,2024-03-26T03:46:47,kolkata,CCU,Electronics,DEV-CCD9FDCF,ATM,UPI,52063.56,success,192.50.181.249,,2024-03-26 03:46:47.000000,219738.0,0,0,0,821.464312351898,1.3727160960595504,0,0,1109.564677451358,0,0.02168480824576257,0,4,1.0,0,0,192.50.181.249,0,1.0,0,3,1,0,0,0,0,6.132617022388604e-07,0.0,3.6795702134331623e-07,0,Not Fraud
TXN-8ACF5A4D730F,USR0007,871.97,2024-03-26T03:47:17,kolkata,kolkata,Electronics,DEV-CCD9FDCF,ATM,NetBanking,51164.1,success,192.50.181.192,,2024-03-26 03:47:17.000000,30.0,1,1,0,855.6360554239094,1.017900185824542,0,0,1043.1813441180245,0,0.01704228077341782,0,4,1.0,0,0,192.50.181.192,0,1.0,0,3,1,1,0,0,0,2.4251847800727685e-05,0.005,0.0020145511086804365,0,Not Fraud
TXN-958A786BD399,USR0007,974.68,2024-03-26T03:47:40,Kolkata,Kolkata,Electronics,DEV-7B69B677,ATM,UPI,50237.44,success,192.50.181.2,,2024-03-26 03:47:40.000000,23.0,1,2,1,857.2694498815184,1.135634036763806,0,0,991.8866666666668,0,0.01940108012908044,0,4,1.0,0,0,192.50.181.2,0,1.0,0,3,1,3,0,0,0,8.28355197125133e-05,0.03,0.012049701311827508,0,Not Fraud
TXN-00EC97B7E91C,USR0007,949.1489418403833,26/03/2024 08:31:46,Kolkata,CCU,Travel,DEV-CCD9FDCF,ATM,NetBanking,54047.18,success,192.50.181.213,,2024-03-26 08:31:46.000000,17046.0,0,2,1,867.9431362559259,1.0923027091623574,0,0,931.9329806134612,0,0.01756116379571677,0,4,1.0,0,0,192.50.181.213,0,1.0,0,8,0,2,0,0,0,3.8322690145504225e-07,0.0,2.2993614087302535e-07,0,Not Fraud
TXN-7D8D82912E4B,USR0007,734.6802034327114,2024-03-28T11:43:56.773323,kolkata,CCU,Travel,DEV-BE160051,ATM,NetBanking,53312.5,success,192.50.181.66,,2024-03-28 11:43:56.773323,184330.773323,0,2,1,874.7102867212974,0.8389534924654025,0,0,886.1697150910317,0,0.013780378392578079,0,4,1.0,0,0,192.50.181.66,0,1.0,0,11,0,2,0,0,0,4.167320647966221e-07,0.0,2.500392388779733e-07,0,Not Fraud
TXN-124C946385F8,USR0007,569.0316276265401,2024-03-29T16:22:59.450177,Kolkata,Kolkata,Food & Dining,DEV-BE160051,ATM,Card,52743.47,success,192.50.181.78,,2024-03-29 16:22:59.450177,103142.676854,0,2,1,863.9387418529445,0.6578866225919221,0,0,750.953590966545,0,0.010788460432468845,0,4,1.0,0,0,192.50.181.78,0,1.0,0,16,0,2,0,0,0,4.167320647966221e-07,0.005,0.002000250039238878,0,Not Fraud
TXN-0AA067EA1FED,USR0007,1.79,2024-06-09T06:36:57,Calcutta,Calcutta,Utilities,CNP-6A65ABB2,ATM,Card,49672.61,success,192.50.181.175,,2024-06-09 06:36:57.000000,6185637.549823,0,2,1,842.8739479796299,0.002121169878849262,0,0,435.16727701975054,0,3.6035230779482306e-05,1,4,1.0,1,1,192.50.181.175,0,1.0,0,6,0,11,1,1,1,0.9999992675286076,0.99,0.9959995605171645,1,Device + Location Fraud
TXN-663FD8B82D37,USR0007,581.8654078669759,03-12-2024 16:53,Kolkata,Calcutta,Healthcare,DEV-7B69B677,ATM,Wallet,0.0,success,192.50.181.60,,2024-12-03 16:53:00.000000,15329763.0,0,2,1,786.801684780988,0.7385937592006253,0,0,384.2290118311721,0,581.8654078669759,0,4,1.0,0,0,192.50.181.60,0,1.0,0,16,0,3,0,0,1,7.873703772237789e-07,0.03,0.012000472422226335,0,Not Fraud
TXN-F05116EC7825,USR0008,665.01,04-03-2024 07:40,delhi,pune,Travel,DEV-E542488C,web,Wallet,46301.56,failed,192.222.26.230,,2024-03-04 07:40:00.000000,999999.0,0,0,0,3157.0889808457882,0.21057354749450388,0,0,665.01,0,0.014362272841933579,1,3,1.0,1,1,192.222.26.230,0,1.0,0,7,0,9,1,1,0,0.9999992675286076,1.0,0.9999995605171645,1,Device + Location Fraud
TXN-127ED6AA4445,USR0008,540.0,24-Mar-2024,DELHI,delhi,Food & Dining,DEV-E542488C,mobile,UPI,49440.16,failed,192.222.26.162,,2024-03-24 00:00:00.000000,1700400.0,0,0,0,665.01,0.8107986366571073,0,0,602.505,0,0.010922073834837207,0,3,1.0,1,0,192.222.26.162,0,1.0,0,0,1,2,0,0,0,4.872942155835567e-06,0.025,0.010002923765293503,0,Not Fraud
TXN-126B9286D530,USR0008,633.4975569136171,25-Mar-2024,Delhi,delhi,Electronics,DEV-E542488C,mobile,UPI,48806.67,success,192.222.26.107,,2024-03-25 00:00:00.000000,86400.0,0,0,0,602.505,1.0496972799125395,0,0,612.835852304539,0,0.012979467303266415,0,3,1.0,1,0,192.222.26.107,0,1.0,0,0,1,2,0,0,0,3.3099384719157436e-06,0.0,1.985963083149446e-06,0,Not Fraud
TXN-8BDD7997F492,USR0008,696.9365405599552,27-Mar-2024,Delhi,DEL,Travel,DEV-CF9A4BD7,mobile,Wallet,46667.87,success,192.222.26.252,,2024-03-27 00:00:00.000000,172800.0,0,0,0,612.835852304539,1.135379332998275,0,0,623.4780324911908,0,0.014933649358982877,1,3,1.0,0,0,192.222.26.252,0,1.0,0,0,1,2,0,0,0,4.97915770342867e-06,0.0,2.9874946220572018e-06,0,Not Fraud
TXN-30927715FAD2,USR0008,560.3292513511853,27/03/2024 01:31:43,Delhi,New Delhi,Enterta#,DEV-E542488C,mobile,UPI,48246.34,success,192.222.26.163,,2024-03-27 01:31:43.000000,5503.0,0,0,0,633.8610243683931,0.882601435343495,0,0,630.2544496082526,0,0.011613681735639423,0,3,1.0,0,0,192.222.26.163,0,1.0,0,1,1,0,0,0,0,5.463367924135537e-07,0.0,3.278020754481322e-07,0,Not Fraud
TXN-06F21C14DF8B,USR0008,881.5277046964466,1711541019,delhi,DELHI,Entertainment,DEV-CF9A4BD7,mobile,UPI,47364.81,success,192.222.26.198,,2024-03-27 12:03:39.000000,37916.0,0,0,0,619.1546697649516,1.4214642695999686,0,0,712.9311655358624,0,0.018611055204090177,0,3,1.0,0,0,192.222.26.198,0,1.0,0,12,0,0,0,0,0,3.237540168930587e-07,0.005,0.002000194252410136,0,Not Fraud
TXN-D5BD39986294,USR0008,366.3079918389254,30/03/2024 05:17:12,ahmedabad,pune,Healthcare,DEV-E54??,mobile,UPI,46301.56,success,192.222.26.52,,2024-03-30 05:17:12.000000,234813.0,0,0,0,662.8835089202007,0.5517654632432749,0,0,602.7216492955191,0,0.007911182272404062,1,3,1.0,1,1,192.222.26.52,0,1.0,0,5,1,9,1,1,0,0.9999992675286076,1.0,0.9999995605171645,1,Device + Location Fraud
TXN-57F9EB258EFA,USR0008,318.65,31/03/2024 07:21:54,DELHI,Delhi,Grocery,DEV-CF9A4BD7,mobile,Card,46301.56,failed,192.222.26.74,,2024-03-31 07:21:54.000000,93882.0,0,0,0,620.51557790859,0.5126983318298511,0,0,522.161898845124,0,0.006881908905252755,0,3,1.0,0,0,192.222.26.74,0,1.0,0,7,0,0,0,0,0,3.533866846117521e-07,0.0,2.1203201076705124e-07,0,Not Fraud
TXN-BF9E78F753D2,USR0008,662.95,1712344671,Delhi,Chennai,Grocery,DEV-CF9A4BD7,mobile,NetBanking,0.0,pending,192.222.26.158,,2024-04-05 19:17:51.000000,474957.0,0,0,0,582.7823806700162,1.1356115257180628,0,0,449.3026639463085,0,662.95,0,3,1.0,0,0,192.222.26.158,0,1.0,0,19,0,1,0,0,0,6.075910591056645e-07,0.0,3.645546354633987e-07,0,Not Fraud
TXN-AA30C858AC74,USR0008,541.1913785929981,2024-04-05T22:06:21.011449,Delhi,delhi,Utilities,DEV-CF9A4BD7,mobile,Card,0.0,success,192.222.26.244,,2024-04-05 22:06:21.011449,10110.011449,0,0,0,591.6898939289033,0.913110522275781,0,0,507.59712619766606,0,541.1913785929981,0,3,1.0,0,0,192.222.26.244,0,1.0,0,22,0,1,0,0,0,5.624615751798806e-07,0.0,3.3747694510792837e-07,0,Not Fraud
TXN-70C0FD3D21E2,USR0008,368.62,"April 07, 2024 02:54 PM",Delhi,DEL,Utilities,DEV-E542488C,mobile,NetBanking,44884.15,success,192.222.26.93,,2024-04-07 14:54:00.000000,146858.988551,0,0,0,586.6400423953128,0.6272887710263024,0,0,524.2537928643327,0,0.00821251572067822,0,3,1.0,0,0,192.222.26.93,0,1.0,0,14,0,0,0,0,0,3.533866846117521e-07,0.0,2.1203201076705124e-07,0,Not Fraud
TXN-DABC2C663D4B,USR0008,219.66,2024-04-07T16:05:46.594584,DELHI,DEL,Education,DEV-CF9A4BD7,web,UPI,44664.49,success,192.222.26.20,,2024-04-07 16:05:46.594584,4306.594584,0,0,0,566.8200385411934,0.3868479185136479,0,0,376.49045953099943,0,0.004917890747420436,0,3,1.0,0,0,192.222.26.20,0,1.0,0,16,0,0,0,0,0,3.8178829313303026e-07,0.0,2.2907297587981814e-07,0,Not Fraud
TXN-E4435829D427,USR0008,605.1671193167966,2024-04-08T08:33:20.464956,Delhi,DEL,Education,DEV-CF9A4BD7,mobile,UPI,44664.49,failed,192.222.26.189,,2024-04-08 08:33:20.464956,59253.870372,0,0,0,537.8900353294273,1.1229881416286602,0,0,397.8157064389322,0,0.01354887451848836,0,3,1.0,0,0,192.222.26.189,0,1.0,0,8,0,0,0,0,0,3.6443230363468743e-07,0.0,2.1865938218081245e-07,0,Not Fraud
TXN-55E13D07656D,USR0008,0.0,09-Apr-2024,delhi,DELHI,Entertainment,DEV-E542488C,mobile,Wallet,44024.47,success,192.222.26.23,,2024-04-09 00:00:00.000000,55599.535044,0,0,0,543.065195636148,0.0,0,0,274.94237310559885,0,0.0,0,3,1.0,0,0,192.222.26.23,0,1.0,0,0,1,0,0,0,0,6.148966350920296e-07,0.0,3.6893798105521776e-07,0,Not Fraud
TXN-678B1493CDCC,USR0008,0.0,09/04/2024 02:10:22,DEL,Delhi,Clothing,DEV-CF9A4BD7,ATM,UPI,44384.82,success,192.222.26.157,,2024-04-09 02:10:22.000000,7822.0,0,0,0,504.2748245192803,0.0,0,0,201.72237310559888,0,0.0,0,3,1.0,1,0,192.222.26.157,0,1.0,0,2,1,2,0,0,0,3.969268566940555e-06,0.0,2.3815611401643327e-06,0,Not Fraud
TXN-8B201B07B2F3,USR0008,591.7065986747558,2024-04-11T01:53:28.151705,DEL,New Delhi,Food & Dining,DEV-CF9A4BD7,mobile,Card,0.0,pending,192.222.26.204,,2024-04-11 01:53:28.151705,171786.151705,0,0,0,470.6565028846616,1.2545286560364697,0,0,197.23553289158528,1,591.7065986747558,0,3,1.0,0,0,192.222.26.204,0,1.0,0,1,1,1,0,0,0,1.2862691570334504e-05,0.015,0.0060077176149422006,0,Not Fraud
